signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-06-15,2026-06-16,2026-06-29,9,STOP,DOWNTREND,3455.3,3438.02,3438.02,3644.3,3399.76,3399.76,-1.11,-1.31,False,False,3.26,-4.46,7.05,61.79,8.08,2.9,3.25,28.6,16.67,115.23,-22.14,729977.0,0.5,
2026-03-05,2026-03-06,2026-03-09,1,STOP,DOWNTREND,3412.4,3395.34,3395.34,3599.06,3272.2,3272.2,-3.63,-3.83,False,False,2.75,-6.87,-9.84,33.59,-11.95,4.23,1.17,-58.99,25.75,6.79,-23.11,-581996.0,0.5,
2025-12-03,2025-12-04,2025-12-09,3,STOP,UPTREND,3982.7,3962.79,3962.79,4557.2,3754.12,3754.12,-5.27,-5.47,False,False,0.32,17.48,1.03,56.93,2.26,2.78,2.66,-12.14,16.31,61.35,-10.26,252037.0,0.5,
2025-12-02,2025-12-03,2025-12-09,4,STOP,UPTREND,3909.0,3889.45,3889.46,4472.87,3777.42,3777.42,-2.88,-3.08,False,False,2.71,15.51,-0.86,51.54,0.6,2.78,0.84,-22.22,16.58,40.58,-11.92,39323.0,0.5,
2025-11-06,2025-11-07,2025-11-24,11,STOP,UPTREND,3970.6,3950.75,3950.75,4543.36,3854.66,3854.66,-2.43,-2.63,False,False,5.02,20.6,2.06,57.87,-7.44,3.71,0.27,-17.44,37.43,57.03,-10.53,185195.0,0.5,
2025-11-04,2025-11-06,2025-11-24,12,STOP,UPTREND,4003.4,3983.38,3983.38,4580.89,3849.5,3849.5,-3.36,-3.56,False,False,4.16,21.77,3.56,59.97,-4.77,3.74,0.73,-8.37,37.83,61.54,-9.79,1305816.0,0.5,
2025-11-03,2025-11-04,2025-11-07,2,STOP,UPTREND,4028.7,4008.56,4008.56,4609.84,3910.22,3910.22,-2.45,-2.65,False,False,4.75,22.73,4.94,61.57,7.94,3.58,0.25,1.04,37.81,65.34,-9.22,6117525.0,0.5,
2025-10-30,2025-10-31,2025-11-07,4,STOP,UPTREND,4104.1,4083.58,4083.58,4696.12,3904.05,3904.05,-4.4,-4.6,False,False,2.83,25.4,8.41,66.13,15.44,3.59,0.67,22.9,38.54,75.04,-7.52,7288685.0,0.5,
2025-10-28,2025-10-29,2025-11-07,6,STOP,UPTREND,4079.2,4058.8,4058.8,4667.62,3909.61,3909.61,-3.68,-3.88,False,False,3.45,25.01,9.75,67.1,13.99,3.55,0.68,46.61,39.66,77.81,-8.08,7112669.0,0.5,
2025-10-24,2025-10-27,2025-11-07,8,STOP,UPTREND,4140.9,4120.2,4120.2,4738.22,3926.24,3926.24,-4.71,-4.91,False,False,2.32,27.28,13.36,71.74,18.19,3.5,1.09,76.44,38.91,88.98,-6.69,7392355.0,0.5,
