signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-06-09,2026-06-10,2026-06-16,4,TARGET,DOWNTREND,4537.6,4514.91,4511.0,4781.66,4826.77,4826.77,7.0,5.44,True,False,9.54,-10.37,2.77,55.22,1.27,2.89,1.03,5.81,8.9,77.44,-27.19,2395665.0,0.59,
2026-04-27,2026-04-28,2026-04-30,2,STOP,DOWNTREND,4561.2,4538.39,4514.8,4785.69,4312.17,4250.0,-5.87,-6.07,False,False,0.73,-13.6,2.64,52.81,0.15,3.45,0.46,19.59,15.54,63.45,-26.82,-878940.0,1.03,
2026-04-15,2026-04-16,2026-04-28,8,STOP,DOWNTREND,4638.0,4614.81,4614.81,4891.7,4440.99,4440.99,-3.77,-3.97,False,False,2.89,-12.93,8.61,56.73,13.14,4.42,0.76,70.21,20.34,97.38,-25.58,9338551.0,0.5,
2026-04-08,2026-04-09,2026-04-28,12,STOP,DOWNTREND,4615.5,4592.42,4565.0,4838.9,4436.03,4436.03,-2.83,-3.03,False,False,4.02,-13.62,9.17,57.63,11.24,4.51,2.33,59.77,24.94,114.66,-25.94,9732584.0,1.11,
2026-03-25,2026-03-27,2026-03-30,1,STOP,DOWNTREND,4294.7,4273.23,4251.0,4506.06,4002.84,4002.84,-5.84,-6.04,False,False,0.0,-20.27,-1.81,45.04,-1.29,3.85,1.08,-0.64,29.28,42.53,-31.09,-1019275.0,1.03,
2026-03-05,2026-03-06,2026-03-09,1,STOP,DOWNTREND,4512.8,4490.24,4424.7,4690.18,4260.37,4199.9,-5.08,-5.28,False,False,0.91,-17.47,-7.05,35.54,-9.39,3.02,2.58,-48.4,21.94,0.85,-27.59,-5288869.0,1.99,
2026-02-25,2026-02-26,2026-02-27,1,STOP,DOWNTREND,4947.4,4922.66,4922.66,5218.02,4820.24,4820.24,-2.08,-2.28,False,False,1.09,-9.89,1.25,52.72,-1.32,2.1,0.9,2.99,17.37,62.61,-20.62,-292787.0,0.5,
2026-02-11,2026-02-12,2026-02-19,5,STOP,DOWNTREND,5013.8,4988.73,4988.73,5288.05,4825.89,4825.89,-3.26,-3.46,False,False,0.39,-8.99,3.89,56.25,5.58,2.42,0.4,43.61,24.27,86.87,-19.55,230088.0,0.5,
2026-01-22,2026-01-23,2026-01-23,1,STOP,DOWNTREND,4909.0,4884.45,4878.0,5170.68,4710.29,4710.29,-3.44,-3.64,False,False,0.0,-11.37,-0.4,45.61,0.05,2.28,1.29,18.49,32.27,46.38,-21.24,2626782.0,0.64,
2026-01-19,2026-01-20,2026-01-21,1,STOP,DOWNTREND,4941.5,4916.79,4916.79,5211.8,4786.39,4784.5,-2.69,-2.89,False,False,0.5,-10.83,-0.57,45.21,-3.16,2.09,2.21,3.71,35.38,45.17,-20.71,-3031361.0,0.5,
2025-12-09,2025-12-10,2025-12-11,1,STOP,DOWNTREND,4967.5,4942.66,4942.66,5239.22,4763.48,4650.0,-5.92,-6.12,False,False,1.15,-9.75,-12.63,23.11,-13.98,3.17,4.23,-98.43,21.83,-11.07,-20.3,-18521448.0,0.5,
2025-08-26,2025-08-28,2025-08-29,1,STOP,UPTREND,6050.0,6019.75,5875.0,6756.25,5626.43,5626.43,-4.23,-4.43,False,False,0.0,21.08,2.02,57.71,3.09,2.05,1.15,11.82,29.69,70.8,-2.93,1584861.0,2.98,
2025-08-25,2025-08-26,2025-08-28,1,STOP,UPTREND,6116.0,6085.42,6085.42,6998.23,5849.05,5849.05,-3.88,-4.08,False,False,0.26,22.66,3.39,62.81,6.18,2.06,0.61,19.1,29.02,84.31,-1.87,3305251.0,0.5,
2025-08-22,2025-08-25,2025-08-28,2,STOP,UPTREND,6086.5,6056.07,6056.07,6964.48,5896.24,5875.0,-2.99,-3.19,False,False,1.54,22.33,3.17,61.4,4.06,2.08,0.74,21.37,28.09,83.3,-2.34,2480739.0,0.5,
2025-08-20,2025-08-21,2025-08-28,4,STOP,UPTREND,6155.5,6124.72,6100.0,7015.0,5890.18,5875.0,-3.69,-3.89,False,False,0.81,24.23,4.75,66.59,6.65,2.11,0.64,27.14,24.52,106.15,-1.24,4263835.0,0.91,
2025-08-18,2025-08-19,2025-08-28,6,STOP,UPTREND,6096.5,6066.02,6060.0,6969.0,5913.72,5875.0,-3.05,-3.25,False,False,1.87,23.55,4.11,65.52,5.5,2.13,1.47,19.83,20.14,111.91,-2.18,4646073.0,0.6,
2025-08-12,2025-08-13,2025-08-28,9,STOP,UPTREND,5917.5,5887.91,5886.0,6768.9,5982.02,5875.0,-0.19,-0.39,False,False,5.89,20.56,1.48,57.21,2.98,2.12,1.09,-2.39,15.47,81.84,-1.5,3050865.0,0.54,
2025-08-11,2025-08-12,2025-08-28,10,TRAIL,UPTREND,5868.58,5839.24,5815.17,6687.45,5984.02,5875.0,1.03,0.66,False,False,7.18,19.73,0.64,54.68,2.02,2.12,0.99,-8.94,14.8,63.66,-2.32,1533369.0,0.92,
2025-08-08,2025-08-11,2025-08-28,11,TRAIL,UPTREND,5759.77,5730.97,5730.97,6590.61,5991.1,5875.0,2.51,1.85,False,False,8.75,17.67,-1.28,48.39,-0.58,2.1,0.42,-14.17,14.64,23.63,-4.13,227280.0,0.5,
2025-07-31,2025-08-01,2025-08-28,17,TRAIL,UPTREND,5900.53,5871.03,5860.1,6739.11,5978.24,5875.0,0.25,0.04,False,False,6.35,21.4,1.1,58.12,1.97,2.15,2.95,-22.33,16.38,71.91,-1.79,204476.0,0.69,
2025-07-24,2025-07-25,2025-07-31,4,STOP,UPTREND,5834.14,5804.97,5804.97,6675.72,5631.82,5615.51,-3.26,-3.46,False,False,0.96,20.76,-0.47,54.18,0.07,1.96,0.33,-15.2,21.08,40.68,-2.89,1882630.0,0.5,
2025-07-23,2025-07-24,2025-07-30,4,STOP,UPTREND,5887.05,5857.62,5830.15,6704.67,5693.13,5693.13,-2.35,-2.55,False,False,1.59,22.01,0.56,57.81,0.77,1.95,0.54,-10.21,21.71,59.65,-2.01,1509732.0,0.98,
2025-07-22,2025-07-23,2025-07-29,4,STOP,UPTREND,5937.97,5908.28,5908.28,6794.52,5721.22,5715.84,-3.26,-3.46,False,False,0.65,23.21,1.65,61.49,2.52,1.9,0.47,-8.25,22.38,74.61,-1.16,3750126.0,0.5,
2025-07-18,2025-07-21,2025-07-29,6,STOP,UPTREND,5851.11,5821.86,5821.86,6695.14,5716.11,5715.84,-1.82,-2.02,False,False,2.19,21.68,0.81,57.24,1.88,1.99,0.68,-9.16,22.84,58.68,-2.61,2870599.0,0.5,
2025-07-16,2025-07-17,2025-07-29,8,STOP,UPTREND,5939.96,5910.26,5910.26,6796.8,5720.77,5715.84,-3.29,-3.49,False,False,0.66,23.76,3.23,65.01,-0.1,1.92,0.73,6.69,24.63,73.05,-1.13,1941685.0,0.5,
2025-07-11,2025-07-14,2025-07-29,11,STOP,UPTREND,5907.52,5877.98,5877.98,6759.68,5705.96,5705.96,-2.93,-3.13,False,False,1.3,23.51,4.34,63.99,1.75,2.1,1.15,8.13,22.93,75.59,-1.67,622000.0,0.5,
2025-07-02,2025-07-03,2025-07-31,20,STOP,UPTREND,5945.95,5916.22,5916.22,6803.66,5674.17,5615.51,-5.08,-5.28,False,False,0.7,25.12,6.96,69.36,12.95,2.38,1.03,58.41,21.13,91.93,-1.03,7772561.0,0.5,
