signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-06-04,2026-06-05,2026-07-08,23,TRAIL,DOWNTREND,280.3,278.9,278.9,295.63,285.49,285.49,2.36,1.73,False,False,5.61,-18.28,-4.4,35.17,-6.53,1.93,1.14,-2.08,23.93,8.86,-31.4,-119210127.0,0.5,
2026-06-02,2026-06-03,2026-06-03,1,STOP,DOWNTREND,283.25,281.83,281.83,298.74,275.8,275.8,-2.14,-2.34,False,False,0.0,-17.7,-4.12,34.89,-6.23,1.84,1.06,-1.94,19.18,1.96,-30.68,-103485255.0,0.5,
2026-04-29,2026-04-30,2026-05-12,8,STOP,DOWNTREND,307.86,306.32,306.32,324.7,293.2,293.2,-4.28,-4.48,False,False,1.03,-13.55,4.76,62.77,4.7,1.84,1.56,1.48,18.33,105.21,-25.97,68769311.0,0.5,
2026-04-21,2026-04-22,2026-05-12,14,STOP,DOWNTREND,301.44,299.93,299.93,317.93,293.2,293.2,-2.24,-2.44,False,False,3.18,-16.04,3.72,57.26,5.02,1.85,1.02,2.1,23.49,96.04,-27.52,149383594.0,0.5,
2026-03-25,2026-03-27,2026-03-30,1,STOP,DOWNTREND,287.86,286.42,286.42,303.6,279.47,279.47,-2.43,-2.63,False,False,0.89,-21.58,-3.39,36.52,-4.3,2.29,1.11,-0.87,34.48,18.3,-30.78,14701369.0,0.5,
2026-02-06,2026-02-09,2026-03-02,15,STOP,DOWNTREND,317.16,315.57,315.57,334.51,303.07,298.86,-5.3,-5.5,False,False,3.11,-17.17,1.98,45.81,2.39,2.51,2.72,2.66,62.0,71.25,-27.02,54237350.0,0.5,
2026-01-30,2026-02-02,2026-02-02,1,STOP,DOWNTREND,307.17,305.63,295.06,312.76,300.21,295.06,0.0,-0.2,False,False,0.0,-20.27,-3.06,23.89,-3.76,1.98,1.31,0.82,67.51,23.83,-29.32,-36486813.0,4.1,
2025-09-04,2025-09-05,2025-09-23,12,STOP,DOWNTREND,396.56,394.58,394.58,418.25,386.51,386.51,-2.04,-2.24,False,False,0.78,-0.68,1.72,57.37,2.43,1.44,1.81,1.09,15.64,80.9,-15.46,56573655.0,0.5,
2025-03-05,2025-03-06,2025-04-07,20,STOP,DOWNTREND,379.23,377.33,377.33,399.97,372.96,365.28,-3.19,-3.39,False,False,3.28,-8.88,-1.03,42.35,-0.05,2.16,1.1,0.08,25.87,41.35,-19.15,-31761732.0,0.5,
2025-02-25,2025-02-27,2025-02-28,1,STOP,DOWNTREND,379.04,377.14,377.14,399.77,369.03,369.03,-2.15,-2.35,False,False,0.91,-8.94,-3.75,34.23,-1.69,2.04,1.06,-1.18,24.18,28.0,-19.19,-31442058.0,0.5,
2024-10-01,2024-10-03,2024-10-04,1,STOP,UPTREND,458.14,455.85,451.35,519.05,449.17,449.17,-0.48,-0.68,False,False,1.41,15.53,0.52,56.58,1.66,1.55,0.44,-0.31,15.73,62.15,-2.33,25388605.0,1.5,
2024-09-30,2024-10-01,2024-10-03,1,STOP,UPTREND,459.87,457.57,457.57,526.2,452.9,451.35,-1.36,-1.56,False,False,0.81,16.07,0.97,58.99,1.38,1.58,0.88,-0.04,16.4,72.45,-1.96,19784062.0,0.5,
2024-09-27,2024-09-30,2024-10-03,2,STOP,UPTREND,463.9,461.59,461.59,530.82,452.86,451.35,-2.22,-2.42,False,False,0.82,17.18,1.93,64.98,1.72,1.54,1.41,0.15,17.11,95.6,-1.1,22899334.0,0.5,
2024-09-24,2024-09-25,2024-10-03,5,STOP,UPTREND,457.29,455.01,455.01,523.26,452.89,451.35,-0.8,-1.0,False,False,3.09,15.83,1.06,59.3,0.32,1.59,0.55,-0.6,17.7,74.28,-1.01,41344298.0,0.5,
2024-09-23,2024-09-24,2024-10-03,6,STOP,UPTREND,458.8,456.51,456.51,524.98,452.89,451.35,-1.13,-1.33,False,False,2.75,16.34,1.54,61.31,1.02,1.65,0.63,-0.7,18.36,83.93,-0.68,59692033.0,0.5,
2024-09-16,2024-09-17,2024-10-03,11,TRAIL,UPTREND,453.61,451.34,451.34,519.04,452.89,451.35,0.0,-0.2,False,False,3.92,15.59,0.73,57.09,0.21,1.77,0.67,-0.48,24.03,65.92,-1.81,19046449.0,0.5,
2024-09-13,2024-09-16,2024-09-17,1,STOP,UPTREND,456.05,453.77,453.77,521.84,449.34,449.34,-0.98,-1.18,False,False,1.12,16.33,1.37,59.79,2.38,1.78,0.78,-0.18,25.7,79.43,-1.28,43365383.0,0.5,
2024-09-12,2024-09-13,2024-10-03,13,STOP,UPTREND,461.06,458.76,458.76,527.57,452.89,451.35,-1.62,-1.82,False,False,2.24,17.73,2.6,65.73,2.85,1.78,1.59,-0.02,27.07,107.39,-0.19,37007111.0,0.5,
2024-09-11,2024-09-12,2024-10-03,14,STOP,UPTREND,456.49,454.21,454.21,522.34,452.89,451.35,-0.63,-0.83,False,False,3.27,16.69,1.85,62.59,3.43,1.76,1.35,-0.38,28.56,91.18,-0.99,37311481.0,0.5,
2024-08-23,2024-08-26,2024-10-03,27,TRAIL,UPTREND,448.91,446.66,446.66,513.66,452.89,451.35,1.05,0.68,False,False,5.01,16.24,2.0,67.52,2.23,1.82,0.63,-0.62,39.44,90.14,-0.95,6157417.0,0.5,
2024-08-22,2024-08-23,2024-10-03,28,TRAIL,UPTREND,447.8,445.56,445.56,512.39,452.89,451.35,1.3,0.88,False,False,5.27,16.07,1.91,66.77,2.42,1.86,0.64,-0.7,39.47,90.47,-1.19,19311937.0,0.5,
