signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-07-14,2026-07-15,2026-07-15,1,TIME,DOWNTREND,2188.6,2177.66,2174.1,2304.55,1956.69,2189.2,0.69,0.4,False,False,0.0,-17.71,4.73,56.76,8.32,2.97,1.76,19.99,20.64,90.29,-33.42,28797787.0,0.67,
2026-07-07,2026-07-08,2026-07-14,4,TARGET,DOWNTREND,2084.67,2074.25,2074.25,2198.7,1951.14,2198.7,6.0,4.64,False,False,0.0,-22.28,-0.84,45.21,1.77,2.86,1.09,4.54,23.45,42.6,-36.58,4185240.0,0.5,
2026-06-02,2026-06-03,2026-06-04,1,STOP,DOWNTREND,2433.56,2421.39,2379.95,2522.75,2207.79,2207.79,-7.23,-7.43,False,False,0.0,-12.69,6.29,62.79,6.57,2.47,2.25,17.22,21.35,111.7,-28.12,1465430.0,2.25,
2026-04-21,2026-04-22,2026-04-24,2,STOP,DOWNTREND,2561.53,2548.73,2531.6,2683.5,2387.07,2387.07,-5.71,-5.91,False,False,0.0,-11.66,5.31,58.43,5.52,2.34,0.6,26.96,23.11,86.5,-25.61,13010716.0,1.18,
2026-03-20,2026-03-23,2026-04-07,8,TARGET,DOWNTREND,2345.76,2334.03,2320.64,2459.88,2289.61,2459.88,6.0,4.64,False,False,0.0,-21.16,-5.39,28.03,-6.53,2.81,1.14,1.66,41.59,17.93,-33.34,-18185991.0,1.08,
2025-10-31,2025-11-03,2025-12-04,22,TARGET,DOWNTREND,2947.06,2932.33,2932.33,3108.27,2837.01,3108.27,6.0,4.64,False,False,0.0,-9.18,1.57,54.58,2.94,1.52,0.56,9.33,15.19,73.41,-29.6,-3465144.0,0.5,
2025-10-09,2025-10-10,2025-11-25,30,TIME,DOWNTREND,2939.67,2924.97,2924.97,3100.47,2739.79,3006.04,2.77,2.06,False,False,0.0,-11.33,0.86,53.79,0.87,1.71,1.11,6.1,22.37,56.35,-29.78,-8836083.0,0.5,
2025-08-20,2025-08-21,2025-09-25,24,STOP,DOWNTREND,2975.1,2960.22,2960.22,3137.83,2872.99,2872.99,-2.95,-3.15,False,False,0.0,-14.72,1.25,47.88,1.13,1.44,1.77,12.69,42.35,70.27,-30.27,283363.0,0.5,
2025-05-12,2025-05-13,2025-06-24,30,TIME,DOWNTREND,3433.82,3416.65,3416.65,3621.65,3173.77,3244.25,-5.05,-5.25,False,False,0.0,-9.28,6.69,67.18,5.0,2.19,0.86,25.92,22.15,107.01,-19.52,-1173467.0,0.5,
2025-04-23,2025-04-24,2025-05-12,11,TARGET,DOWNTREND,3237.11,3220.92,3220.92,3414.18,2898.83,3414.18,6.0,4.64,False,False,0.0,-15.15,-0.31,47.01,3.44,2.43,1.02,11.57,40.3,48.37,-24.13,929645.0,0.5,
2025-03-25,2025-03-26,2025-04-03,5,STOP,DOWNTREND,3469.24,3451.9,3451.9,3659.01,3266.83,3266.83,-5.36,-5.56,False,False,0.0,-9.81,2.62,49.77,1.9,2.01,1.08,27.72,39.55,88.71,-18.69,2758495.0,0.5,
2025-03-03,2025-03-04,2025-03-25,14,TARGET,DOWNTREND,3313.03,3296.47,3294.96,3492.66,3260.91,3492.66,6.0,4.64,False,False,0.0,-14.12,-9.5,17.22,-11.23,2.16,1.86,-38.83,40.78,3.52,-22.35,-21899903.0,0.55,
2024-09-03,2024-09-04,2024-09-09,3,STOP,UPTREND,4192.25,4171.29,4159.36,4783.26,4120.12,4120.12,-0.94,-1.14,False,False,0.0,15.36,2.54,63.18,-0.24,1.8,0.87,-1.4,33.13,68.73,-1.74,3856490.0,0.79,
2024-09-02,2024-09-03,2024-09-09,4,STOP,UPTREND,4200.33,4179.33,4179.33,4806.23,4119.75,4119.75,-1.43,-1.63,False,False,0.0,15.76,3.16,64.27,0.69,1.83,0.6,1.77,32.58,72.12,-1.55,7786051.0,0.5,
2024-08-30,2024-09-02,2024-09-18,12,STOP,UPTREND,4230.71,4209.56,4209.56,4840.99,4059.56,4059.56,-3.56,-3.76,False,False,0.0,16.77,4.18,68.42,3.12,1.83,1.73,4.65,31.6,79.64,-0.84,11057761.0,0.5,
