signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-07-14,2026-07-15,2026-07-15,1,TRAIL,DOWNTREND,2188.6,2177.66,2174.1,2304.55,2105.49,2189.2,0.69,0.4,False,False,1.32,-17.71,4.73,56.76,8.32,2.97,1.76,19.99,20.64,90.29,-33.42,28797787.0,0.67,
2026-07-07,2026-07-08,2026-07-09,1,STOP,DOWNTREND,2084.67,2074.25,2074.25,2198.7,2008.89,2008.89,-3.15,-3.35,False,False,1.15,-22.28,-0.84,45.21,1.77,2.86,1.09,4.54,23.45,42.6,-36.58,4185240.0,0.5,
2026-06-02,2026-06-03,2026-06-03,1,STOP,DOWNTREND,2433.56,2421.39,2379.95,2522.75,2289.83,2289.83,-3.79,-3.99,False,False,0.0,-12.69,6.29,62.79,6.57,2.47,2.25,17.22,21.35,111.7,-28.12,1465430.0,2.25,
2026-04-21,2026-04-22,2026-04-24,2,STOP,DOWNTREND,2561.53,2548.73,2531.61,2683.5,2441.52,2441.33,-3.57,-3.77,False,False,0.0,-11.66,5.31,58.43,5.52,2.34,0.6,26.96,23.11,86.5,-25.61,13010716.0,1.18,
2026-03-20,2026-03-23,2026-04-10,11,TARGET,DOWNTREND,2345.76,2334.03,2320.64,2459.88,2483.08,2483.08,7.0,5.44,True,False,10.15,-21.16,-5.39,28.03,-6.53,2.81,1.14,1.66,41.59,17.93,-33.34,-18185991.0,1.08,
2025-10-31,2025-11-03,2025-11-04,1,STOP,DOWNTREND,2947.06,2932.33,2932.33,3108.27,2880.04,2880.04,-1.78,-1.98,False,False,0.5,-9.18,1.57,54.58,2.94,1.52,0.56,9.33,15.19,73.41,-29.6,-3465144.0,0.5,
2025-10-09,2025-10-10,2025-10-14,2,STOP,DOWNTREND,2939.67,2924.97,2924.97,3100.47,2872.31,2872.31,-1.8,-2.0,False,False,0.77,-11.33,0.86,53.79,0.87,1.71,1.11,6.1,22.37,56.35,-29.78,-8836083.0,0.5,
2025-08-20,2025-08-21,2025-08-22,1,STOP,DOWNTREND,2975.1,2960.22,2960.22,3137.83,2941.03,2941.03,-0.65,-0.85,False,False,1.52,-14.72,1.25,47.88,1.13,1.44,1.77,12.69,42.35,70.27,-30.27,283363.0,0.5,
2025-05-12,2025-05-13,2025-05-19,4,STOP,DOWNTREND,3433.82,3416.65,3416.65,3621.65,3323.74,3323.74,-2.72,-2.92,False,False,0.57,-9.28,6.69,67.18,5.0,2.19,0.86,25.92,22.15,107.01,-19.52,-1173467.0,0.5,
2025-04-23,2025-04-24,2025-04-30,4,STOP,DOWNTREND,3237.11,3220.92,3220.92,3414.18,3196.78,3196.78,-0.75,-0.95,False,False,2.92,-15.15,-0.31,47.01,3.44,2.43,1.02,11.57,40.3,48.37,-24.13,929645.0,0.5,
