signal_date,entry_date,exit_date,days_held,outcome,trade_type,signal_close,limit_price,entry_price,target_price,stop_price,exit_price,gross_return_%,net_return_%,hit_target,partial_taken,peak_gain_%,pct_vs_sma200,pct_vs_sma20,rsi14,roc10,atr_pct,vol_ratio,macd_hist,adx14,bb_pctB,dist_52wH,obv_slope10,fill_edge_%,partial_at_%
2026-07-14,2026-07-15,2026-07-15,1,TIME,UPTREND,3188.9,3172.96,3172.96,3648.9,3025.6,3150.6,-0.7,-0.9,False,False,0.85,32.22,3.42,62.49,5.04,2.73,0.91,-4.67,28.57,81.58,-1.73,11558186.0,0.5,
2026-07-13,2026-07-14,2026-07-15,1,TIME,UPTREND,3177.5,3161.61,3161.61,3635.85,3043.48,3150.6,-0.35,-0.55,False,False,1.84,31.88,3.46,61.81,7.26,2.77,0.76,-6.58,29.33,81.2,-2.08,11724598.0,0.5,
2026-07-10,2026-07-13,2026-07-15,2,TRAIL,UPTREND,3157.3,3141.51,3127.3,3596.4,3042.21,3150.6,0.75,0.44,False,False,2.95,31.2,3.19,60.63,3.93,2.81,1.02,-9.09,30.43,78.46,-2.7,8431434.0,0.96,
2026-07-08,2026-07-09,2026-07-15,4,TRAIL,UPTREND,3046.9,3031.67,3031.67,3486.42,3042.35,3150.6,3.92,2.98,False,False,6.2,26.96,0.26,53.54,-0.74,2.91,1.14,-8.09,34.19,52.13,-6.1,1957193.0,0.5,
2026-07-07,2026-07-08,2026-07-15,5,TRAIL,UPTREND,3107.2,3091.66,3091.66,3555.41,3047.0,3150.6,1.91,1.37,False,False,4.14,29.64,2.44,58.63,4.87,2.78,1.05,0.47,36.79,69.31,-4.25,6806040.0,0.5,
2026-07-06,2026-07-07,2026-07-08,1,STOP,UPTREND,3206.6,3190.57,3190.57,3669.15,3047.48,3047.48,-4.48,-4.68,False,False,0.77,33.99,5.94,68.64,4.8,2.62,1.0,6.63,38.61,97.35,-1.18,7278934.0,0.5,
2026-07-03,2026-07-06,2026-07-08,2,STOP,UPTREND,3212.1,3196.04,3196.04,3675.45,3073.19,3073.19,-3.84,-4.04,False,False,1.53,34.45,6.54,69.24,5.72,2.67,1.45,4.47,38.94,107.54,-0.54,10984255.0,0.5,
2026-07-02,2026-07-03,2026-07-08,3,STOP,UPTREND,3177.5,3161.61,3161.61,3635.85,3078.2,3078.2,-2.64,-2.84,False,False,2.64,33.23,5.69,67.57,5.45,2.62,1.62,-1.19,39.5,108.81,-1.61,11755854.0,0.5,
2026-06-30,2026-07-01,2026-07-08,5,TRAIL,UPTREND,3036.0,3020.82,3020.82,3473.94,3086.88,3086.88,2.19,1.59,False,False,7.42,27.72,1.7,59.68,3.14,2.6,1.1,-15.67,39.79,74.41,-2.22,7959126.0,0.5,
2026-06-26,2026-06-29,2026-07-08,7,TRAIL,UPTREND,3038.0,3022.81,3020.0,3473.0,3089.65,3089.65,2.31,1.68,False,False,7.45,28.18,1.98,62.15,3.98,2.56,0.0,-12.0,44.06,77.7,-2.16,10579261.0,0.6,
2026-06-24,2026-06-25,2026-07-08,9,TRAIL,UPTREND,3069.7,3054.35,3054.35,3512.5,3076.72,3076.72,0.73,0.43,False,False,6.24,29.93,3.33,65.51,4.78,2.74,1.25,-12.1,45.42,99.63,-0.71,13415755.0,0.5,
2026-06-22,2026-06-23,2026-07-08,11,TRAIL,UPTREND,3059.6,3044.3,3044.3,3500.95,3091.67,3091.67,1.56,1.08,False,False,6.59,29.91,3.15,70.57,3.06,2.51,0.77,-12.11,47.75,103.01,-0.18,12875192.0,0.5,
2026-06-19,2026-06-22,2026-07-08,12,TRAIL,UPTREND,3038.4,3023.21,3023.21,3476.69,3089.72,3089.72,2.2,1.6,False,False,7.34,29.22,2.81,69.28,-0.28,2.56,1.55,-15.99,47.51,95.27,-0.65,9495241.0,0.5,
